Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
Australia,Standard Double Room - Atrium View,1  ,May 2019,Group," Great Breakfast Buffet Menu!!!
All of staffs are friendly and Kind !!!",9.2,Wonderful,1,food/drink|restaurant|staff|
Vietnam,Superior Double Room,3  ,May 2019,Couple," Location was fantastic as we were exploring the city and viewing the Vivid Light Show.  The Hotel was a home away from home.  Great staff and very comfortable room.  Pool, Spa and Sauna awesome as well.",10.0,Wonderful stay and made to feel extremely welcome by staff.,1,location|tv|staff|comfort|fitness|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, Room was amazing!,10.0,Perfect,1,
Australia,Superior Double Room,2  ,April 2019,Couple, Everything,10.0,Exceptional,1,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Family, The extra bottles of water and chocolates brought up to the room were a nice touch.,9.2,Wonderful,1,food/drink|bathroom|dirty|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple," Perfect location, with only a short walk to Circular Quay and Opera House. Buffet breakfast was extensive and delicious. Our room was upgraded and it was very spacious with every conceivable amenity. Also loved the lap pool, steam room and spa. Staff were very friendly and welcoming.",10.0,Pampered luxury beyond imagination,1,location|food/drink|fitness|staff|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, Clean and comfortable. Room upgrade too!,10.0,Exceptional,1,dirty|comfort|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple," Excellent breakfast, comfortable bed, good location and attentive staff.",9.6,Excellent! Will stay again.,1,food/drink|comfort|bed|location|staff|
Australia,Superior Double Room,2  ,May 2019,Group," Amazing Facilities and the best staff, at the Radisson blu. Amazing attitude of all concerned.
Brilliant Rooms with a view and very comfortable. amazing facilities with a Pool, Spa and Sauna.
I will definitely be staying here again",10.0,Perfect place to have our weekend in Sydney,1,staff|location|comfort|fitness|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Breakfast was very good and the location was excellent,10.0,"Greeted courteously and warmly, very comfortable room, very clean and convenient.",1,food/drink|location|
Australia,Deluxe Double Room with Balcony,1  ,May 2019,Couple, Room was spacious & clean. Very comfortable. Loved the small balcony! Would stay again.,8.3,Very Good,1,dirty|comfort|
Australia,Superior Double Room,1  ,May 2019,Couple, Everything,8.8,Excellent,1,
Australia,Business Class Room,1  ,April 2019,Solo traveler, Fabulous staff and love the lounge,9.2,Wonderful,1,staff|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, The reception staff went out of their way to allow us to check in early.,10.0,"Clean, reliable and well located in Sydney city.",1,staff|
Australia,Superior Double Room,1  ,May 2019,Couple, Location and excellent facilities.,10.0,Exceptional,1,location|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple," High quality room
Quick check in
Good room service food
Nice buffet breakfast",10.0,Great hotel,1,staff|food/drink|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler," The service was amazing, room was large and very comfortable. Great facilities at the gym and pool. Buffet breakfast was great. Location was great with easy access to trains. Room was very quiet. Cannot fault the Radisson I will definitely be staying again",10.0,Perfect stay in Sydney CBD,1,staff|comfort|fitness|food/drink|location|noisiness|
China,Superior Double Room,3  ,April 2019,Couple, Good location.  Room is comfortable.,10.0,Exceptional,1,location|comfort|
Australia,Superior Double Room,2  ,May 2019,Couple," We were wanting to be close to the harbour and The Rocks area but not too far away from the shops and the centre of the city so this was an excellent position.
Our room was spacious and we appreciated the other facilities of the hotel.
We thoroughly enjoyed our breakfast with such a huge range of foods.
The staff were particularly pleasant and went out of their way to assist us.",9.6,A very delightful weekend break in the heart of our own city.,1,location|restaurant|food/drink|staff|noisiness|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple," Great location, loved the room decor.",10.0,Exceptional,1,location|comfort|
Australia,Superior Double Room,1  ,May 2019,Couple," Excellent reception staff. Lovely interiors. Great spacious room. Erasha was lovely. She sang my husband happy birthday at check in, which was lovely.",9.6,Exceptional,1,staff|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Location,9.6,Exceptional,1,location|
Australia,Superior Twin Room,1  ,May 2019,Group, The location is excellent 5 minutes form the train station. The beads were comfortable and the breakfast was wonderful!,10.0,I will stay there again,1,location|comfort|food/drink|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Family, pool spa sauna sheets breakfast package,10.0,fantastic,1,fitness|bed|food/drink|
Australia,Superior Double Room,3  ,May 2019,Couple," Beautiful hotel in great location, room was spacious. Pool was beautiful gym was very good.  Wifi was good. Really loved everything.",10.0,Fantastic hotel in fabulous location.,1,location|fitness|internet|
Australia,Standard Double Room - Atrium View,2  ,May 2019,Solo traveler, It was close to everything I needed. Staff were super friendly and helpful.,10.0,Exceptional,1,staff|
Australia,Superior Twin Room,2  ,May 2019,Family, The breakfast was great. The staff were all very friendly.,7.9,As above,1,food/drink|staff|
Australia,Deluxe Double Room with Balcony,3  ,May 2019,Solo traveler," Concierge staff best I've experienced.  Polite, helpful and friendly.  Great work.",10.0,Exceptional,1,staff|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Group, We were given a room upgrade and I loved that there were face washers in the bathroom,9.2,Stay in the city,1,bathroom|
Australia,Superior Double Room,1  ,May 2019,Solo traveler, EVERYTHING BEST HOTEL ALWAYS STAY HERE,10.0,PERFECT HOTEL ALWAYS MY FIRST CHOICE,1,
United States of America,Superior Twin Room,4  ,April 2019,Group, Very good breakfast.  Good selection of breakfast  foods both hot and cold.  Staff very helpful.  Clean rooms and comfortable beds.,9.6,"Great location, comfortable bed, very good breakfasts.",1,food/drink|staff|dirty|comfort|bed|
Australia,Superior Double Room,3  ,April 2019,Couple," Loved the room , the proximity to all of the touristy places",10.0,Brilliant,1,location|
Australia,Superior Double Room,1  ,May 2019,Couple," The room was fantastic, the bed was amazing, the Doona, the pillows the bathroom. The Resturant Bentley was outstanding! Staff super kind",10.0,Lovely thanks,1,bed|bathroom|staff|
Australia,Standard Double Room - Atrium View,5  ,April 2019,Solo traveler," The room was clean, comfortable bed and great pillows. The staff were friendly and very  helpful. Great location I would stay there again.",9.6,Great stay.,1,dirty|comfort|bed|staff|location|
United Kingdom,Superior Twin Room,2  ,April 2019,Group, In great location for getting around. Walking distance to Darling Harbour which has great restaurants and also walking distance to curcular key & Sydney Tower,10.0,Exceptional,1,location|restaurant|
Australia,Superior Double Room,1  ,April 2019,Couple," Room size and comfort, great staff, valet parking",10.0,Exceptional,1,comfort|staff|parking|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Couple, Perfect location halfway between Pitt Street and shopping and the Quay,10.0,"I would stay here again, and have stayed here before. Perfect location, very friendly staff.",1,location|
United Kingdom,Superior Double Room,2  ,April 2019,Group, Bed very comfortable. Room spacious and shower pressure 😉 amazing,10.0,Exceptional,1,bed|comfort|bathroom|
Australia,Superior Double Room,2  ,April 2019,Family, Location was fantastic. only a few minutes walk to Circular Quay,10.0,Generous size rooms with fantastic location and stunning architecture,1,location|
Estonia,Standard Double Room - Atrium View,1  ,April 2019,Family," Silence at night, pool was ok.",8.3,Very Good,1,fitness|
New Zealand,Standard Double Room - Atrium View,2  ,April 2019,Couple," Awesome staff, particularly Henry the housekeeper. 
Incredibly comfortable and luxurious rooms.",10.0,Exceptional,1,staff|comfort|price|
Belgium,Superior Double Room,2  ,April 2019,Solo traveler, Great facilities. Very close to the ferries.,9.6,Exceptional,1,
Australia,Superior Double Room,1  ,April 2019,Couple," Stunning building, perfect location in the middle of the CBD.
We loved our upgrade to help celebrate our anniversary!",10.0,Wonderful stay!,1,location|
Australia,Superior Twin Room,2  ,April 2019,Family," Our first time at Raddison Blu and we loved it. Travelling with 3 kids under 10 was a challenge already, but from the moment we arrived, we felt at home. The rooms were spacious and clean, the buffet breakfast was the best compared to others, but the staff by far were the best asset. From the doormen at the door always willing to help us with our baby pram, to the staff at the buffet breakfast-everyone was willing to go the extra mile to make our stay more comfortable. Thank you Raddison Blu, we will definitely be back :)",10.0,11/10 A++!!!,1,dirty|food/drink|staff|comfort|
United Kingdom,Standard Double Room - Atrium View,1  ,April 2019,Solo traveler, Lovely facilities - huge room.,10.0,Exceptional,1,
Australia,Standard Double Room - Atrium View,2  ,April 2019,Group, Very handy to all the city attractions,10.0,Exceptional,1,location|
New Zealand,Standard Double Room - Atrium View,1  ,April 2019,Couple, Everything. Staffs were soooooo friendly,10.0,Exceptional,1,staff|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Family, Great breakfast. Great location. good value for money.,10.0,Comfortable,1,food/drink|location|price|
Australia,Superior Double Room,1  ,April 2019,Couple," Absolutely great location, 5-10 minutes walk to Circular Quay, Pitt St Mall and other prime attractions. Happened to be upgraded to a superior room for free, the experience was beyond amazing. Classic 5-star hotel example!",10.0,10/10 would do it again.,1,location|
South Korea,Standard Double Room - Atrium View,2  ,April 2019,Family, location,8.3,location,1,location|
Australia,Standard Double Room - Atrium View,2  ,April 2019,Solo traveler, Very central to Sydney main attractions.,10.0,Exceptional,1,location|
