Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United States of America,Superior King Room,2  ,March 2019,Solo traveler," The hotel's location is excellent. It's only a few minute from Amsterdam Central rail station and is only a walking distance from many of the city attractions. Metro, tram lines are next to the Central station so guests can use the public transportation to go about within the city and nearby cities. Many restaurants, coffee shops are within block of the hotel.",8.3,"Excellent location, very helpful and friendly staff; very please with the stays.",0,1,location|restaurant|drink|
Australia,Superior King Room,2  ,March 2019,Couple, Great breakfast,9.2,Perfect location,0,1,food|
United States of America,Superior King Room,3  ,March 2019,Solo traveler," location was exceptional; hotel staff was very receptive and allowed me to check in early after a 10 hour flight; room was small, but adequate; room was clean; would recommend and would like to return",9.6,great location; clean rooms,0,1,location|staff|dirty|
Netherlands,Superior King Room,1  ,March 2019,Solo traveler," Very convenient location, helpful staff and a good breakfast with lots of variety.",9.2,I'll be coming back.,0,1,location|staff|food|
United Kingdom,Superior King Room,3  ,March 2019,Couple," The price I paid was too much and there was no even breakfast shame , however good location but next time I won’t stay here or recommend any of my friends",7.1,Good,0,1,price|food|location|
Australia,Superior King Room,1  ,March 2019,Solo traveler, The bed was very good,8.8,Excellent,0,1,bed|
United Kingdom,Superior King Room,3  ,March 2019,Couple, Bed was lovely and big. Lobby area was beautiful + lift. Location perfect,8.5,Loved amsterdam but would have liked more value for money from the hotel,0,1,bed|location|
United Kingdom,Superior King Room,3  ,March 2019,Group, Pillows are perfect just like mine at home,9.2,Will recommend of going Amsterdam,0,1,bed|
United Kingdom,Superior King Room,1  ,March 2019,Family," Very clean room, very large bed, breakfast lots of choice and really yummy, staff very friendly, across from central station",9.6,Exceptional,0,1,dirty|bed|food|staff|location|
Portugal,Superior King Room with Iconic View,2  ,March 2019,Couple, Position excellent,8.8,Excellent,0,1,
United Kingdom,Superior Twin Room,2  ,March 2019,Group," The location, very modern, umbrellas ready. Lovely front of house concierge always smiling and happy to help.",9.2,I have already recommended the hotel to everyone that has asked me about my trip.,0,1,location|comfort|
South Africa,Superior King Room,2  ,March 2019,Family, Location and clean,9.6,Exceptional,0,1,location|dirty|
United Kingdom,Superior King Room,1  ,March 2019,Couple, Good location close to all the things you need in Amsterdam !!!!!!!!!!!!!!!!!,7.1,Good,0,1,location|
United Kingdom,Superior King Room with Iconic View,2  ,March 2019,Couple," The bed was comfortable,  room was clean",7.1,Wasn't what we expected,0,1,bed|comfort|dirty|
Saudi Arabia,Superior King Room,2  ,March 2019,Couple, Excellent Location and friendly staff,8.3,Very Good,0,1,location|staff|
Saudi Arabia,Executive King Room with Iconic View,3  ,March 2019,Group,"  Perfect location and facilities. Every thing is near.
It's good for families",9.6,Exceptional,0,1,location|
United Kingdom,Superior Twin Room,1  ,March 2019,Group, Free cheesecake,9.6,Exceptional,0,1,
Saudi Arabia,Superior King Room with Iconic View,3  ,March 2019,Solo traveler, Very good location and clean room,9.6,Exceptional,0,1,location|dirty|
United Kingdom,Superior King Room,3  ,March 2019,Couple," Great location, walking distance from everything you need to get to! Welcome drink on arrival in the lovely restaurant. Great atmosphere in the bar. Loved the mood / day / night lighting in the bedrooms",9.6,Exceptional,0,1,location|drink|restaurant|bathroom|
United Kingdom,Superior King Room,3  ,March 2019,Couple, Great friendly staff. Great breakfast. Central location.,8.8,Good hotel.,0,1,staff|food|location|
United Kingdom,Executive King Room with Iconic View,3  ,March 2019,Couple, Good beds,8.3,Very Good,0,1,bed|
United Kingdom,Superior King Room,3  ,March 2019,Couple," Outstanding location, close enough to walk where you need to go",7.5,Good,0,1,location|
United States of America,Superior Twin Room,1  ,March 2019,Solo traveler, Can't beat the location across from Central Station.. if you are on the move for business in the NL.,9.2,"Victoria Hotel In Amsterdam= Great for the Business Traveler, quick access to trains/Schiphol",0,1,location|
United Kingdom,Superior King Room,3  ,March 2019,Couple, Everything!!!,7.5,Good,0,1,
United Kingdom,Executive King Room with Iconic View,2  ,March 2019,Group," Location, decoration, modern comfortable environment.",7.1,Great but disappointed by the simple little things,0,1,location|comfort|
United Kingdom,Superior King Room with Iconic View,3  ,March 2019,Couple, The bed was very comfy... the hotel fairly clean and tidy and the location was fantastic!,7.1,It was okay,0,1,bed|comfort|dirty|location|
United Kingdom,Superior King Room,2  ,March 2019,Couple," Great location directly opposite the Station and a short walk from all the major sights. The rooms are very comfortable as are the beds.TheBar is fun and very comfortable for a nightcap too with excellent service and some nice vibes.
The spa area is clean and the Sauna hot, it's a nice little relaxing area for a chill out before hitting the sights again.",9.2,Central city Comfort,0,1,location|comfort|bed|staff|fitness|dirty|
Singapore,Superior King Room,1  ,March 2019,Solo traveler, Great location and helpful staff. Hotel is new and very clean,8.8,Excellent,0,1,location|staff|dirty|
Germany,Executive King Room with Iconic View (3 Adults),1  ,March 2019,Group," Location, Rooms are very modern",8.8,It was good overall,0,1,location|comfort|
Norway,Superior King Room with Iconic View,3  ,February 2019,Couple, Perfect breakfast with everything,9.6,Exceptional,0,1,food|
Kuwait,Superior King Room with Iconic View,7  ,March 2019,Couple, Location + breakfast + staff,8.8,Excellent,0,1,location|food|staff|
United Kingdom,Superior King Room with Iconic View,1  ,February 2019,Couple," Perfect location. Extremely clean and comfortable: lovely big bed, large powerful shower, Nespresso coffee machine. Smart public areas. Friendly, helpful staff who thoughtfully put treats in the room as we were celebrating a birthday.",9.6,Great spot  for all the sights,0,1,location|dirty|comfort|bed|bathroom|drink|staff|
United States of America,Superior King Room,1  ,February 2019,Solo traveler, Location,8.8,My stay at Park Plaza was a quick day trip and I don’t like how money hungry the hotel is,0,1,location|
Ireland,Superior King Room,3  ,February 2019,Couple," I really liked the products (toiletries) it made me choose the hotel over another.
Thank you for the prosecco, balloons and chocolates for our anniversary!",9.2,luxurious!,0,1,
Turkey,Superior King Room,1  ,January 2019,Group, Perfectly clean and large rooms... Great staff who are always smiling... everyone speaks English pretty well...,9.6,Exceptional,0,1,dirty|staff|
Spain,Superior King Room,3  ,February 2019,Couple," What I liked the most was the SPA, we had it all to ourselves and it s included in the room price. The bed was comfortable and the pillows were ok.
Staff at the Hotel was super nice",7.5,Very good location,0,1,fitness|price|bed|comfort|staff|
Malta,Superior King Room with Iconic View,5  ,February 2019,Couple, The iconic views,9.6,Exceptional,0,1,location|
United Kingdom,Superior King Room with Iconic View,2  ,February 2019,Couple, Location.,7.9,Good,0,1,location|
United Kingdom,Superior King Room,3  ,February 2019,Group," Sumptuous breakfast with the regular fare- eggs, bacon, sausages, salami, pastries, fresh juices and yogurt. Would've liked to  see dutch classics such as pancakes, herring etc.",8.3,Very Good,0,1,food|
Ireland,Superior King Room,2  ,February 2019,Couple, Excellent location!,8.8,Excellent,0,1,location|
Indonesia,Executive King Room (3 Adults),4  ,February 2019,Family," Near the restaurants,shops and train station",9.6,Exceptional,0,1,location|restaurant|
South Africa,Superior King Room,3  ,February 2019,Group, excellent service,9.6,Exceptional,0,1,staff|
United Kingdom,Superior King Room,3  ,February 2019,Couple, Great location. Clean and staff very friendly and helpful,9.2,Wonderful,0,1,location|dirty|staff|
Germany,Superior Twin Room,1  ,February 2019,Solo traveler, The Breakfast was amazing !!!,9.2,Wonderful,0,1,food|
United Kingdom,Superior King Room,2  ,February 2019,Couple, We returned after a fab visit last year and were not disappointed! Would highly recommend,9.6,Exceptional,0,1,
Ireland,Superior King Room,1  ,January 2019,Couple, Lovely hotel great location  staff very helpful the free drink was a lovely welcome and the little gift for my partners birthday was a lovely extra touch,8.8,Great would recommend,0,1,location|staff|drink|
Ireland,Superior King Room,3  ,February 2019,Couple, Amazing hotel & perfect location!! :),9.6,"Perfect, perfect, perfect!!",0,1,location|
Netherlands,Superior Twin Room,2  ,February 2019,Solo traveler, The room was good the was great clean room was very nice I would really have a good time there,7.5,Good,0,1,dirty|
United Kingdom,Superior King Room,3  ,February 2019,Couple," Very friendly staff felt very welcomed! The location of hotel was amazing walking distance to everything, very modern decor! Altogether a lovely hotel! Will definitely stay here again.",9.6,Exceptional,0,1,staff|location|comfort|
Pakistan,Superior King Room with Iconic View,2  ,February 2019,Solo traveler, Extremely good.,9.6,Fantastic,0,1,
United Kingdom,Superior King Room,3  ,February 2019,Couple, Location and very helpful friendly staff,9.2,Would stay there again when we next visit Amsterdam,0,1,location|staff|
Ireland,Superior King Room,3  ,February 2019,Couple, Amazing location,8.8,Excellent,0,1,location|
Malaysia,Superior Twin Room,3  ,February 2019,Family, Location superb. Staff was friendly and accommodating. Fast check in and check out.,9.2,Wonderful,0,1,location|staff|
Qatar,Superior King Room,1  ,February 2019,Couple," The room was spacious and I liked the fact that the whole room can be controlled via control panels/buttons. The location also was very advantageous, particularly for first time visitors of the city as it gives you access to almost the common attractions Amsterdam has to offer. Bathroom was also well spacious as well as very clean.",8.3,Okay but there are some cons,0,1,location|bathroom|dirty|
United Kingdom,Superior King Room,2  ,February 2019,Couple," Great location, clean, nice bar area.",8.3,Very Good,0,1,location|dirty|drink|restaurant|
