Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior Double Room,2  ,November 2018,Family," Excellent breakfast with a good selection of nuts /seeds etc and soya milk. Very comfortable bed with lovely sheets /pillows, nice quality fabric, soft and clean. 
Lighting /general ambience /colour /details",9.2,Wonderful,0,1,food|comfort|bed|dirty|
Kuwait,Superior Double Room,4  ,November 2018,Couple, Comfortable bed. Clean sheets. The bus stop was in front of the hotel. Very lovely and helpful staff. Coffee and tea machine in the room. They put a nice present for my husbands birthday thank you❤️,7.5,Good,0,1,comfort|bed|dirty|staff|drink|
United Kingdom,Executive Double Room,1  ,November 2018,Family, Gabriel the waiter in the bar went above and beyond his customer service skills excellent!!! Breakfast in bed fantastic!!!😀,7.5,Fab!!,0,1,drink|restaurant|staff|food|bed|
United Kingdom,Superior Twin Room,1  ,November 2018,Group, Friendly staff and great breakfast.,9.2,Wonderful,0,1,staff|food|
United Kingdom,Superior Double Room,1  ,November 2018,Family," Great restaurant, location and facilities",8.8,Excellent,0,1,restaurant|location|
United Kingdom,Executive Double Room - River View,1  ,November 2018,Couple," Location, view and staff - restaurant was exceptional.",9.2,We will be back.,0,1,location|staff|restaurant|
United Kingdom,Executive Double Room,1  ,November 2018,Family, 1. Ice machine outside of our room 2. Spa facilities,8.3,The location was great,0,1,location|fitness|
United Kingdom,Executive Double Room - River View,2  ,November 2018,Couple," Room service night food was brought by friendly courteous staff, and was a pleasant experience. The added cost was fair. The room had a gorgeous view of the Houses of Parliament. Any questions we asked were no trouble and the staff always pleasant.",10.0,This was a dream location and so convenient for accessing Pimlico with its delightful restaurants.,0,1,staff|drink|food|noisiness|location|
United States of America,Superior Double Room,2  ,November 2018,Solo traveler," Value for money. 
Location was quite good. Bar/restaurant was very lively.",9.2,Wonderful,0,1,price|location|drink|restaurant|
United Kingdom,Superior Double Room,1  ,November 2018,Couple," From the time we stepped inside till the moment we left it was perfect! We used the gorgeous swimming pool this time, which was so relaxing. Im looking forward to the treatment rooms opening in January 2019, this is a good excuse to come back again.",10.0,Perfection,0,1,fitness|
United Kingdom,Superior Twin Room,3  ,November 2018,Group," Great check in service, room is comfy, beautiful lobby, stunning bar overlooking the Thames. Wonderful bar staff.",10.0,Great stay,0,1,staff|comfort|drink|restaurant|
United Kingdom,Superior Double Room,2  ,November 2018,Couple," The room was very clean, The bed was comfy. Breakfast and cocktails good. Staff excellent. The doorman was delightful.",7.1,Good,0,1,dirty|bed|comfort|food|staff|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, Superb hotel and tremendous location but how they get away with charging 9 english pounds a pint is beyond me,8.3,Very Good,0,1,location|
Cyprus,Superior Double Room,4  ,November 2018,Couple," Everything was perfect! The hotels location, its restaurant were the breakfast it is served there too, and it has wonderful river view, the room that everything work by automatizacion. Next to the hotel there is a supermarket. 7minutes walk to london eye. I definitely recommend this hotel!",9.2,Wonderful,0,1,location|restaurant|food|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler," Bed very comfy
Live music  6 nights a week good
Food very nice - not ‘hotel’ like
Bar area great open space with view over Thames",9.5,Exceptional,0,1,bed|comfort|drink|food|restaurant|location|
United Kingdom,Superior Double Room,2  ,November 2018,Couple," Modern, clean and comfortable!",10.0,Good value in London,0,1,comfort|dirty|
United Kingdom,Executive Double Room,1  ,November 2018,Couple," It is a nice place. Lots to do . could easily spend a wet November day here, between flights etc, restaurants, gym, nice little pool, and the rooms have a good view.  Rooms have a nice style to them. It is sleek, and suave.",8.3,Quality Hotel for Relaxing between Travels,0,1,location|restaurant|fitness|comfort|
United States of America,Superior Twin Room,3  ,November 2018,Solo traveler, Very nice hotel! Excellent service!I will stay again!,10.0,Exceptional,0,1,
United Kingdom,Superior Twin Room,1  ,November 2018,Family, Kids loved the gadget for mood lighting and curtains,8.8,Good value for money,0,1,
United Kingdom,Superior Double Room,2  ,November 2018,Group," Cosmic  on  housekeeping  fantastic  what  a  lovely  Man  he  has  so  much  pride  in  his  Job,  Cosmic  is  the  most  highly  motivated  person  I  have  come  across,  Park  Plaza  has  found  a  Gem  there  in  Cosmic,  Cosmic ( Mario )   is  the  best,  Impeccable.  Lovely  coffee  machine  in  rooms  and  well  stocked  in house  bar,  good  selection  of  teas,  lounge  access  on  12  th  floor,  excellent  push button opening curtains.  Dillon  on  Concierge  fantastic.   Best  Air  Conditioning  I  have  come  across. The  lift  smells  lovely,  Lovely  Views  from  Window  over  River  Thames,  we was on 16 th  Floor.",10.0,Best  Experience  ever  in  a  Hotel.,0,1,drink|restaurant|temperature|location|
Georgia,Superior Twin Room,5  ,November 2018,Solo traveler," First of all location is  great, Hotel rooms are a clean, nice and cozy, easy accessible with new, sophisticated and comfortable amenities. Staff is helpful. Buffet provides variety of tasty food and snacks. Pool is warm enough to enjoy swimming. Very good  bar with nice live music. And  Try local beers: they are surprisingly good.",9.6,"Nice, Precise, Modern",0,1,location|dirty|comfort|staff|food|drink|fitness|restaurant|
Australia,Superior Double Room,3  ,November 2018,Solo traveler, Amazing breakfast and room service options. Hotel is super stylish and modern.,8.8,Excellent hotel for business or leisure,0,1,food|staff|comfort|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler," I love absolutely everything about this hotel. The decor, food and ofcourse staff attentiveness.",10.0,Exceptional,0,1,comfort|drink|food|staff|
United Kingdom,Superior Double Room,1  ,November 2018,Couple," Very relaxed , but efficient",10.0,Exceptional,0,1,
United Kingdom,Superior Double Room,2  ,November 2018,Solo traveler," Great location, large room (for London), walking distance to tube and restaurants. Didn’t try the breakfast so can’t comment on that.",9.2,Wonderful,0,1,location|restaurant|food|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, Smart and clean,9.6,Exceptional,0,1,dirty|
United Kingdom,Superior Twin Room,1  ,November 2018,Group," The bed was really comfortable and the pillows. Room had everything you needed.
Staff very efficient and willing to help. Breakfast lovely.",9.2,Wonderful,0,1,bed|comfort|staff|food|
United Kingdom,Superior Double Room,1  ,November 2018,Group, The view of the river themes was amazing,9.2,"Very nice hotel, rooms nice if you get a view of the river themes, amazing. Breakfast was good too",0,1,location|
United Kingdom,Superior Twin Room,1  ,November 2018,Group," Good room but no natural light due to adjacent high rise
Good variety breakfast.",9.0,Good apart from above,0,1,food|
Croatia,Executive Double Room - River View,4  ,November 2018,Couple," Great location and very good restaurant on site.
Very comfortable rooms, spacious with beautiful view on river Thames.",7.5,Good,0,1,location|restaurant|comfort|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, The whole hotel was wonderful,9.6,Exceptional,0,1,
United Kingdom,Executive Double Room - River View,1  ,November 2018,Family," Location ,atmosphere,room view, staff very helpful",10.0,Exceptional,0,1,location|staff|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, Made very welcome and treated in a special way because of our wedding anniversary,10.0,Great experience and not disappointed in anything,0,1,
United Kingdom,Suite,2  ,October 2018,Family," Very clean, modern hotel - we had a suite which was large and very comfortable.",8.8,Excellent,0,1,dirty|comfort|
United Kingdom,Superior Double Room,2  ,November 2018,Solo traveler," Comfy bed good linen. 
Nice bar good food enjoyed the live music",8.3,Quite a luxury.,0,1,comfort|bed|drink|restaurant|food|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler," ""It did what it said on the tin""",7.9,Does what it said on the tin,0,1,
Romania,Executive Double Room - River View,2  ,November 2018,Couple," We got an Executive Double Room with Riverview. The room was quite spacious and the view didn’t disappoint, as you get to wake up to see Thames, Westminster Palace and Big Ben from your room’s bright large windows. We got amazing service at the reception (thank you, Oana, you deserve a reward!). Large comfy bed, and we loved the spacious bathroom with both bathtub and a shower cabin.",8.8,"Spacious room, comfy bed, amazing view, perfect location!",0,1,location|staff|comfort|bed|bathroom|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, lovely room and very comfortable.,8.8,Excellent,0,1,comfort|
Isle of Man,Superior Double Room,6  ,November 2018,Group," It was a pleasant hotel, and staff were very friendly and professional, although some distance to get public transport which was a bit of a nuisance for getting into central London.",8.8,Excellent quality hotel but needs brightening,0,1,noisiness|staff|location|
United Kingdom,Superior Double Room,1  ,November 2018,Solo traveler, Bed is comfortable,9.2,Enjoyable experience,0,1,bed|comfort|
United Kingdom,Executive Double Room - River View,1  ,October 2018,Couple, The property was excellent and all the staff were friendly helpful and welcoming and in a good location not to far away from the things we wanted to see.,10.0,Exceptional,0,1,staff|location|
Sweden,Superior Double Room,1  ,November 2018,Solo traveler, Great beds,9.6,Great beds but very bad breakfast,0,1,bed|
United Kingdom,Executive Double Room - River View,1  ,November 2018,Couple, Nice friendly staff best hotel I've busted yet very clean feel,9.6,Pleasant happy and satisfied,0,1,staff|dirty|
United Kingdom,Superior Double Room,3  ,November 2018,Solo traveler," Separate bath & shower cubicle. Dressing gown. Nespresso machine, large TV",10.0,"Convenient to central London, close proximity to tube station",0,1,bathroom|tv|
United Kingdom,Executive Double Room - River View,3  ,November 2018,Couple, Comfortable beds clean room,9.2,Good quality hotel friendly staff but seating areas not very comfortable,0,1,comfort|bed|dirty|
United Kingdom,Superior Double Room,2  ,November 2018,Couple," Great bar and band, lovely ambience, fabulous staff",10.0,Perfect place to be for a special Remembrance weekend,0,1,drink|restaurant|comfort|staff|
United Kingdom,Executive Twin Room,1  ,November 2018,Group," Comfortable bed, hotel very clean and modern.",9.6,Very good.,0,1,comfort|bed|dirty|
United Kingdom,Superior Double Room,1  ,November 2018,Family, The staff were very attentive,10.0,Exceptional,0,1,staff|
