Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1  ,July 2019,Couple, Good,7.5,"Evening Chap was excellent, receptionist in morning was a bit off and abrupt, did not asked if we enjoyed stay or anythi",1,
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, The view from the room overlooking the docks. The size of the bed and the gowns and slippers that were available for our use.,9.2,Nice hotel with friendly staff and good breakfast,1,location|bed|
Isle of Man,Standard Room,2  ,July 2019,Group, Location and interior and staff,7.5,Good,1,location|staff|
United Kingdom,Standard Room,2  ,July 2019,Couple, Property is nice just not close enough to the city centre for me although some people may prefer that. Personal preference really.,7.9,Weekend away,1,location|
United Kingdom,Standard Room,2  ,July 2019,Family," Friendly staff, pressed one button on the phone, quickly through to reception who brought us 2 extra pillows, no charge. 
24 hour room service for pizza & selected menu items including wine 
Hot & Cold breakfast buffet that’s constantly refilled and delicious. 
Lovely view of the water 
Amazing wi-fi",7.9,"Really really good points, quite bad points too",1,staff|bed|restaurant|food/drink|location|bathroom|dirty|internet|
United Kingdom,Standard Room,1  ,July 2019,Couple, Staff were lovely  comfortable roon,8.8,Excellent,1,staff|comfort|
United Kingdom,Standard Room,1  ,July 2019,Family, The bed was huge and very comfortable,7.9,Good,1,bed|comfort|
Australia,Standard Room,1  ,July 2019,Family, Breakfast was very nice although because they were busy some staff seemed a little grumpy when asked for china cups for coffee etc. We had a dinner and we had to ask for the side dish that should have come with the meal.,7.9,Good,1,food/drink|staff|
United Kingdom,Premium Room with River View,4  ,July 2019,Group, All,9.2,Spot on,1,
United Kingdom,Standard Room,2  ,July 2019,Couple, Liked the large room. Plenty of space for 2 people to move around in.,9.2,"Very nice hotel, modern and very comfortable.",1,
United Kingdom,Standard Room,1  ,June 2019,Family," Nice room very good location everything was  fine a part of the air condition doesn’t work well so hot
At night",6.7,Pleasant,1,location|temperature|
United Kingdom,Junior Suite,1  ,June 2019,Couple, Lovely Room and breakfast was nice,7.1,Good,1,food/drink|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, Room and bed,7.5,Very relaxing,1,bed|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple," Breakfast was good - an excellent selection, including some gluten free options, and cold meats and veg which aren't usually offered.",8.3,Safe hotel in central Liverpool - handy for the river,1,food/drink|
United Kingdom,Premium Room with River View,1  ,July 2019,Solo traveler," My booking didn't include breakfast, but I paid extra at reception which cost £9.95 and the food was excellent. You can park across the road for free from 6pm - 8am so no need to use the NCP.",8.3,Very Good,1,food/drink|price|staff|
United Kingdom,Superior Room with River view,2  ,July 2019,Group," Great staff, good views of the Mersey.  Good room size.
Food was good and mainly good experienced staff",7.5,Good,1,staff|location|food/drink|
United Kingdom,Premium Room with River View,1  ,July 2019,Group, Really liked the bar area and great location,9.2,Wonderful,1,restaurant|location|
United Kingdom,Standard Room,2  ,July 2019,Couple," Good room size plenty storage comfortable bed.
Great views of river.",7.1,My wife and I enjoyed our stay in a lovely well equipped room with great views of the Mersey.,1,comfort|bed|location|
United Kingdom,Standard Room,1  ,July 2019,Family, Staff helpful,6.7,It was pleasant enough,1,staff|
United Kingdom,Standard Room,1  ,July 2019,Solo traveler, Good location,7.9,Good,1,location|
United Kingdom,Standard Room,2  ,July 2019,Family, I liked having the use of the gym and pool during my stay,7.1,Good,1,fitness|
United Kingdom,Standard Room,1  ,June 2019,Group, Location perfect for Anfield stadium concert. Friendly staff especially on arrival. Comfortable room.,8.3,Short trip to Liverpool,1,location|staff|comfort|
United Kingdom,Premium Room with River View,2  ,July 2019,Couple," Bed was extra comfy and was really big. We stayed in a prestige room with a view 
Breakfast 🍳 was lovely great choice and freshly squeezed orange juice . Within 10 min walk to Albert dock",8.3,Nice hotel really comfy beds 🛌 great breakfast 🍳,1,bed|comfort|location|food/drink|
Jersey,Premium Room with River View,3  ,July 2019,Couple," Good sized rooms, good breakfast and friendly staff",7.1,Expected more from a hotel at this price,1,food/drink|staff|
United Kingdom,Standard Room,1  ,July 2019,Family, The staff were very helpful.  The beds were very comfortable.  The room was a good size.,7.9,Comfortable and convenient but not anything special,1,staff|bed|comfort|
United Kingdom,Standard Room,1  ,July 2019,Couple, It was clean,7.5,Good,1,dirty|
United Kingdom,Standard Room,2  ,July 2019,Family," Not particularly flakey, bed comfortable.our room",7.5,It was a a comfortable accommodation for 2. Ights,1,bed|comfort|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, The large bed and the river view.,8.3,Very Good,1,bed|location|
United Kingdom,Standard Room,1  ,July 2019,Family, Staff brilliant,8.8,Excellent,1,staff|
United Kingdom,Standard Room,1  ,July 2019,Family, It was a nice hotel impressive as you walk in rip off parking charges,7.1,Good,1,parking|
United Kingdom,Standard Room,2  ,July 2019,Couple," Comfortable room, good breakfast & location.
Managed to use street parking - Meters + free after 6, so work well for us.",7.9,Good location,1,comfort|food/drink|location|parking|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, Rooms and communal areas were very clean and well equipped.  Bed was comfortable.,8.8,Nice hotel in central area,1,location|dirty|bed|comfort|
United Kingdom,Standard Room,1  ,July 2019,Solo traveler," Atrium, room size",7.1,Good,1,
United Kingdom,Standard Room,1  ,July 2019,Couple," Very comfy bed, clean, helpful receptionist",7.1,Good,1,comfort|bed|dirty|staff|
United Kingdom,Standard Room,1  ,July 2019,Solo traveler, Comfortable and friendly staff,7.5,Add parking to cost,1,comfort|staff|
United Kingdom,Standard Room,2  ,July 2019,Family," Bed comfy
Food good. Good location and helpful staff.",7.5,Nice,1,bed|comfort|food/drink|location|staff|
United Kingdom,Standard Room,3  ,July 2019,Couple, It's a great location very friendly people,9.2,Wonderful,1,location|staff|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, Friendly staff. Lovely food. Good location.,8.8,Excellent,1,staff|food/drink|location|
United Kingdom,Standard Room,3  ,July 2019,Family, Location and gym and spa facilities,6.7,A good stay. Would potentially come back. However having stayed at various other Radisson Bly hotel.,1,location|fitness|
United Kingdom,Standard Room,1  ,July 2019,Couple, Hotel was very clean staff very pleasant,7.5,Good,1,dirty|staff|noisiness|
United Kingdom,Standard Room,3  ,July 2019,Solo traveler, The bed,7.9,Good,1,bed|
United Kingdom,Standard Room,2  ,July 2019,Couple," Good breakfast , the lifts were Quick and Accessible",8.3,Liverpool,1,food/drink|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple," Bed was nice and comfortable, room was clean",8.8,"Nice hotel, good location",1,bed|comfort|dirty|
United Kingdom,Standard Room,4  ,July 2019,Couple," Location, staff and facilities was good",7.5,Good night,1,location|staff|
United Kingdom,Standard Room,1  ,July 2019,Couple, Bed very comfortable,7.5,Good,1,bed|comfort|
United Kingdom,Standard Room,1  ,July 2019,Couple, Nice room large bed,7.1,Good,1,bed|
United Kingdom,Standard Room,1  ,July 2019,Couple," Friendly and accommodating staff , spacious and comfortable rooms,close to lime street train station and short taxi journey to the stena line dock. All in all a good hotel and location",7.9,Good,1,staff|comfort|location|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, Comfort,8.8,Very good,1,comfort|
United Kingdom,Standard Room,1  ,July 2019,Couple, Excellent value location and breakfast,9.2,"Great location and breakfast, recommend",1,price|location|food/drink|
United Kingdom,Standard Room,3  ,July 2019,Group," Quiet, clean and pleasant environment.",7.5,Good,1,noisiness|dirty|
United Kingdom,Premium Room with River View,1  ,July 2019,Couple, Nice room,6.7,Overall nice comfortable stay,1,
United Kingdom,Premium Room with River View,1  ,July 2019,Couple," Central location, bedroom clean and tidy. all staff were friendly and helpful.",7.9,Good,1,location|bathroom|dirty|staff|
United Kingdom,Premium Room with River View,1  ,July 2019,Group," nice size room, comfortable pillows, quick check in and check out",7.1,Good,1,comfort|bed|
United Kingdom,Standard Room,1  ,June 2019,Group, Location was good as was the breakfast...........,8.8,Excellent,1,location|food/drink|
United Kingdom,Standard Room,1  ,June 2019,Solo traveler, Great staff at reception. Really nice breakfast with vegan options and good room service. The spa was also very nice.,8.3,Very Good,1,staff|food/drink|fitness|
United Kingdom,Standard Room,2  ,July 2019,Group, Breakfast was good,7.9,Good,1,food/drink|
United Kingdom,Standard Room,1  ,July 2019,Couple," Everything. Friendly staff, good room, good facilities.",9.2,Wonderful,1,staff|
United Kingdom,Premium Room with River View,4  ,June 2019,Couple," The breakfast wasn't worth the money. Too many muesli style cereals, and the scrambled egg was AWFUL. It was very pale so there was obviously too much milk in it and it was sticky and heavy. It was served everyday except one, and surely the amount of scrambled egg being left uneaten on plates tells you something?? I asked for a fried egg, and that was OK, but if there was any chance of a cooked to order omlette, I didn't see the sign. There wasn't much fresh fruit, and it was mostly the same. Finally, I know coffee machines are a labour-saving device, but for the cost of the breakfast and the star rating of the hotel, It was not OK to be using a coffee machine, similar to one I saw the other day in Kwik-Fit!!
I've had better breakfasts with more variety in 3* hotels in Egypt and Greece. Start taking breakfast seriously, pull your socks up.",7.9,"Hotel typical mediocre, typical of chain hotels. the staff were good especially the domestic staff",1,food/drink|price|comfort|
United Kingdom,Premium Room with River View,1  ,June 2019,Couple," Clean, conveniently located city hotel",8.8,An overnight stay in a top quality hotel,1,dirty|location|
United Kingdom,Standard Room,1  ,June 2019,Group," Staff were positive, active & friendly and very smart.",9.2,Stay over,1,staff|
United Kingdom,Standard Room,1  ,June 2019,Couple," The manner of the staff was excellent, nothing seemed too much trouble. The decor was very striking. The gym and pool looked great. Good restaurant options also.",8.8,Excellent,1,staff|comfort|fitness|restaurant|
United Kingdom,Standard Room,2  ,June 2019,Couple, Great facilities. Pool and spa was amazing. Friendly and helpful staff check in and out process was made very easy. Would recommend to anyone and look forward to staying again,7.5,Good,1,fitness|staff|
United Kingdom,Premium Room with River View,4  ,June 2019,Couple, Any problem soon sorted by the superb staff.,7.9,Nice but could be much better,1,staff|
United Kingdom,Premium Room with River View,1  ,June 2019,Couple, The bed was very comfy & the breakfast was nice with a lot of choice.,6.7,Close to city centre & quite comfortable,1,bed|comfort|food/drink|
