Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,staff,location,food/drink,dirty,bed,comfort,price,bathroom,parking,restaurant,noisiness,tv,internet,fitness,covid,temperature
United Kingdom,Standard Double or Twin Room,1,April 2019,Couple, The location is amazing. There is nothing else good about it,7.1,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Solo traveler," Hospitality, very professional Reception and restaurant staff, great use of digital media for checking in and out",9.2,Excellent one night break,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Israel,Standard Double or Twin Room,5,April 2019,Family," Location, breakfast",8.3,Very Good,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Single Room,1,April 2019,Family, Breakfast was amazing,9.2,Wonderful,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,March 2019,Couple, Staff were very friendly and the bed was very comfortable.,9.6,Exceptional,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Group," Very friendly staff, rooms clean and tidy with a good level of helpful items",7.5,Good,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,April 2019,Couple," Everything! Staff, Location, beds!",9.6,Exceptional,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Latvia,Single Room,2,April 2019,Solo traveler," Central location away from tourists, perfect for exloring the city. Hotel offers great classic english breakfast, with many dining options and pubs and cafes nearby.",9.6,Central location away from tourists,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
United States of America,Standard Double or Twin Room,3,April 2019,Group, Location and breakfast,8.3,Very Good,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Single Room,1,April 2019,Solo traveler, Good location (close to subway stations). In the room was also continental European standard charger. Good breakfast area and selection.,8.8,Good value for money,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Standard Double or Twin Room,3,April 2019,Couple, Really nice comfortable hotel! Perfectly placed and a very good starting point for exploring the city. Metro and bus Station right in front of the hotel. Many coffee places around and a nice area in general. Will definitely be back here when in London,9.6,Perfect place to stay in London,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,March 2019,Couple, Excellent choice of breakfasts. set us up for the day. Perfect location for station and getting into city.,7.5,Enjoyable couple of days,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Group, I liked the service and the friendly staff.,7.9,A good experience but could have been better.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Triple Room,4,April 2019,Family," Close location to Euston Station and Warren Street Underground Station.
Clean and comfortable room 
Very helpful and happy staff",7.9,Lovely friendly staff and comfy room,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Australia,Standard Double or Twin Room,2,April 2019,Group," Location near Warren Street Station excellent.  Also we could  walk down Tottenham Court Road to Soho & Covent Garden.   We enjoyed italian dinner at Franco Manca and excellent vegetarian Indian restaurant Sagar, all in walking distance.",9.6,Great Tottenham Court Rd Location,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Couple," A lovely hotel in an excellent location. Right by the tube station and just 5 minutes from Leicester Square. The room was quite small but it was very clean and had everything we needed. It had a lovely bathroom and I was very impressed by the REN toiletries.
However, our room was right next to the lift, and we could hear lots of chairs scraping on the floor when breakfast opened. So, despite it being a good room, we did not get a good night’s sleep and will ask for a quieter room next time.",7.9,A very good hotel but avoid the room by the lift,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,April 2019,Couple, Room was clean and the hotel very smart looking downstairs. The restaurant was amazing!,8.3,"Clean, easy but noisy",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Family," Comfy beds, spotless room, quiet",9.2,Relaxing,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,April 2019,Group, Bath hot water comfy beds staff friendly and helpful left luggage facility breakfast fantastic and staff over and above,9.2,Fab,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Group," The breakfast was excellent, the staff were most helpful and it was easy to get to from Euston. I advised when booking that it was 2 of my friends birthdays while we were staying there and the staff had organised a cake in each room which was a nice touch.",7.9,Good,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Single Room,1,April 2019,Solo traveler," The actual rate, the breakfast, the location and the room.  Small but worked really well.",8.8,Excellent,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,April 2019,Group, Good location easy access staff helped out,7.9,Enoyable,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,April 2019,Couple, Felt like we were treated like royalty. Nothing too much for the staff. Lovely room and comfortable bed!,9.6,Exceptional,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,April 2019,Couple, Having stayed in the hotel many times it was most welcoming to receive a complimentary upgrade.,9.6,W,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,April 2019,Family," Location fabulous literally 2 min walk to Warren Street tube.  Tesco Express & Boots just a few doors away, Sainsburys opposite.  McDonalds on the corner by Warren tube station.  Fridge in room bonus - included 2 bottles of water.",9.6,Fabulous stay - bit overpriced but would definitely visit again,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
South Africa,Standard Double or Twin Room,4,March 2019,Family, Location and room at the back that was cosy and quiet,8.3,All round very nice.,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Premium Room,1,March 2019,Family, Location.,9.6,Exceptional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Superior Single Room,1,March 2019,Solo traveler, Very pleasant and efficient staff. Quiet room with large comfortable bed.,8.3,It was more than acceptable.,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
United Kingdom,Premium Room,1,March 2019,Couple," Staff were very helpful, restaurant was great also. Location is perfectly",7.5,Nice break from the craziness of life,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ireland,Premium Triple Room,2,March 2019,Group, Great location.,9.2,Wonderful,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Standard Double or Twin Room,1,March 2019,Group, I booked the room for my daughter and her friend staying in London from New Zealand. The staff were aware that it was my daughters 21st Birthday and a cake and card were left in their room for her as well as several staff wishing her a happy birthday. She reported that the room was lovely and the breakfast was top notch! Thank you for making her birthday away from home special!,9.6,Exceptional,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,March 2019,Group," Room clean, location great.",7.9,Good,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,March 2019,Couple," Quite, good location, nice breakfast",9.6,very nice but preferred our other room we had in previous stay on higher floor,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,March 2019,Family, Fabulous location and staff went out of their way - thank you,9.2,Definitely stay here again,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,2,March 2019,Couple," Convenience to many places. 
Nice and good stock of toiletries in bathroom. 
Despite road works- quiet.",8.3,Very Good,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
United Kingdom,Superior Single Room,1,March 2019,Solo traveler, Good location. Lots of restaurants adjacent. Average size room for London. Very good breakfast. Good sound insulation so quiet. Warren Street station next door so easy to get about. Perfect for UCH hospital.,9.6,Comfortable and excellent location,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
France,Standard Double or Twin Room,1,March 2019,Solo traveler," Overall a good quality hotel, room fine, breakfast included and very good, location right next to Warren St tube which has good access to Waterloo or Oxford/Bond St. Shopping.",8.8,Good place to stay for London shopping,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,March 2019,Couple, Location,7.9,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,March 2019,Family, good location,7.5,Nice place.  Noisy outside building work and traffic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Single Room,3,March 2019,Solo traveler, Excellent breakfast. Very good value. View was irrevelant -  inside room looked onto the other wing,9.6,Very pleasant stay in a good central position near the Tube.,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Couple," All the staff we met were very helpful, professional and went the extra mile to sort out taxis and gave information on local places to visit.
Due to our stay being a special occasion we were given an upgrade when we checked in. I was also given a special cake which was delivered to our room which was delicious!! 
Will make sure we stay at Radison hotels when we have weekends away in future due to the experience of staying here.",9.2,Relaxed in lovely surroundings,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,March 2019,Couple, The breakfast was amazing - so much choice!,9.2,"The stay was for my 60th birthday and we came with our two daughters, great weekend>",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,Standard Double or Twin Room,5,March 2019,Family, The location and the food and the staff,8.8,This is a very good hotel in the heart of London.  5 minutes wake from euston station,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,3,March 2019,Couple," The staff amazing. Food lovely. Comfy bed 
Staff cooked for the infant. 
Staff at reception were excellent.",8.3,It was good,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,March 2019,Group, Very friendly helpful staff.  Good location.  Good atmosphere at hotel.,9.6,Very enjoyable experience.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,March 2019,Group, Breakfast was lovely although maybe an option of fried eggs would be good. Also vegetarian sausage?,8.3,"Comfortable, staff were excellent",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Standard Double or Twin Room,3,March 2019,Solo traveler, Excellent breakfast,8.8,Excellent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Standard Double or Twin Room,2,March 2019,Family, Staff and location.,7.9,Great Location for a short break in London,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,Superior Single Room,1,February 2019,Solo traveler, Location!,7.1,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Superior Single Room,1,March 2019,Solo traveler," The location, clean, comfortable",8.3,Comfortable overnight stop off,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
France,Premium Triple Room,2,March 2019,Family, The breakfast was excellent. Very clean hotel. Near to the tube station ! The team was nice with us and welcoming.,7.5,Nice... but...,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Single Room,1,February 2019,Couple," Centrally located, clean rooms",8.3,Very Good,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Standard Double or Twin Room,1,February 2019,Solo traveler," My new favorite hotel in London, the location is perfect to see all the attractions and places",8.8,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,February 2019,Couple," Great choice of breakfast.  Excellent location, right next to tube station at Warren St.
Comfortable room.",9.6,Exceptional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Israel,Standard Double or Twin Room,5,February 2019,Group, breakfast is great!,9.2,Wonderful,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,Single Room,2,February 2019,Solo traveler, Location.,7.1,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Standard Double or Twin Room,3,February 2019,Family, The best part of this hotel is the breakfast. Rooms had the normal facilities. Very close to 2 tube stations.,7.1,Good,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Superior Single Room,3,February 2019,Solo traveler," Location location location ! 
Overall luxurious feeling in the common areas of the hotel
Large choice of food for breakfast",7.1,Good,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Austria,Superior Single Room,3,February 2019,Solo traveler, The staff was super nice and I really appreciated being able to get my room already at 9am as I arrived with an early flight! Really wonderful!,8.8,Great location. Great breakfast.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,February 2019,Couple, The location next to the tube is fantastic. The breakfast is excellent and the beds are very comfy,9.6,Comfy convenient location .,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,Family Room,1,February 2019,Family," The room was clean and tidy and the check in front desk staff were excellent. Good location for hopping on the underground and close to st Pancras, which was our additional journey after our stop here.",7.9,"Good location, great check in experience. Overall was good but hotel is on the more expensive side.",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Single Room,1,February 2019,Solo traveler, Great Location. Great Breakfast. Easy check in.,8.3,I would definitely stay here again. Great location next to Warren Street Tube,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,February 2019,Couple, Staff very friendly and breakfast very good.,7.5,Good,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Triple Room,2,February 2019,Family," Spacious room (upgraded to suite), great breakfast",7.5,Good,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Family, Excellent location and access to Warren Street Tube which was 20 yards away. Excellent service and a good nights sleep.,8.3,Excellent location and links to London’s attractions,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ireland,Standard Double or Twin Room,2,February 2019,Couple, Location so near the underground. Friendly staff cleaness.,9.6,Exceptional,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Superior Single Room,3,February 2019,Solo traveler,   Very central with close proximity to tube station Warren Street,9.6,Exceptional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,3,February 2019,Couple," Location could not be better. Very close to 2 tube stations and surrounded by bars, restaurants and shops.",7.9,Good,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Solo traveler, Good location very clean,9.2,Wonderful,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Standard Double or Twin Room,2,February 2019,Couple," Easy check in procedure, cleanness, easy to approach location, nicely decorated common areas.",7.9,"Stay was ok, would have expected more from a Radisson though.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Family, Location very good. Comfortable room,9.2,Wonderful,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,February 2019,Solo traveler, Nice hotel. Good location.,8.8,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,Single Room,2,February 2019,Solo traveler," Bathroom is clean, shampoo, gel, body cream and etc are provided. 
Breakfast is excellent.",8.8,Excellent,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
