Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1,February 2020,Couple, So comfortable and convenient for airport. Took about 2 minutes to walk to terminal.  Room was great. Bed huge.  A lovely start to a holiday.,10.0,Highly recommended,1,location
United Kingdom,Standard Room,1,February 2020,Couple, So comfortable and convenient for airport. Took about 2 minutes to walk to terminal.  Room was great. Bed huge.  A lovely start to a holiday.,10.0,Highly recommended,1,bed
United Kingdom,Standard Room,1,February 2020,Couple, Comfortable and clean,10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,February 2020,Couple, Comfortable and clean,10.0,Exceptional,1,dirty
United Kingdom,Superior Room with Runway View,1,February 2020,Solo traveler," Fantastic services and a very convenient upgrade process. Rooms were great and roomy, and the Executive Lounge + breakfast was brilliant.",10.0,Nothing to fault,1,staff
United Kingdom,Superior Room with Runway View,1,February 2020,Solo traveler," Fantastic services and a very convenient upgrade process. Rooms were great and roomy, and the Executive Lounge + breakfast was brilliant.",10.0,Nothing to fault,1,comfort
United Kingdom,Superior Room with Runway View,1,February 2020,Solo traveler," Fantastic services and a very convenient upgrade process. Rooms were great and roomy, and the Executive Lounge + breakfast was brilliant.",10.0,Nothing to fault,1,food/drink
United Kingdom,Premium Room,1,January 2020,Family, The bed was amaaaaaazing.,9.0,Convenient pre-early flight stay.,1,bed
United Arab Emirates,Standard Room,1,January 2020,Solo traveler," Close proximity to the airport, ease of checking in and out  and the convenience of the food and beverage facilities.",10.0,Perfect airport location,1,location
United Arab Emirates,Standard Room,1,January 2020,Solo traveler," Close proximity to the airport, ease of checking in and out  and the convenience of the food and beverage facilities.",10.0,Perfect airport location,1,comfort
United Arab Emirates,Standard Room,1,January 2020,Solo traveler," Close proximity to the airport, ease of checking in and out  and the convenience of the food and beverage facilities.",10.0,Perfect airport location,1,food/drink
United Kingdom,Standard Room,1,January 2020,Couple, Ideal stay for terminal 2 and railway station,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,January 2020,Couple," Comfortable, clean, staff very friendly and helpful and ideal for catching flights from Terminal 2.",9.6,Exceptional,1,comfort
United Kingdom,Standard Room,1,January 2020,Couple," Comfortable, clean, staff very friendly and helpful and ideal for catching flights from Terminal 2.",9.6,Exceptional,1,dirty
United Kingdom,Standard Room,1,January 2020,Couple," Comfortable, clean, staff very friendly and helpful and ideal for catching flights from Terminal 2.",9.6,Exceptional,1,staff
United Kingdom,Standard Room,1,January 2020,Couple," Comfortable, clean, staff very friendly and helpful and ideal for catching flights from Terminal 2.",9.6,Exceptional,1,location
United Kingdom,Premium Room,1,February 2020,Couple, Lovely staff throughout the hotel.,9.0,Wonderful,1,staff
United Kingdom,Standard Room,1,January 2020,Couple," Breakfast was amazing 
Location great 
Fab little m bar",7.5,Good,1,food/drink
United Kingdom,Standard Room,1,January 2020,Couple," Breakfast was amazing 
Location great 
Fab little m bar",7.5,Good,1,location
United Kingdom,Standard Room,1,January 2020,Couple," Breakfast was amazing 
Location great 
Fab little m bar",7.5,Good,1,restaurant
United Kingdom,Standard Room,1,January 2020,Couple, We got upgraded to premium room for free which was nice. Staff very friendly.,10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,February 2020,Couple, The locality ideal for when you are flying next day rooms were very clean and very comfortable.,9.2,Wonderful,1,dirty
United Kingdom,Standard Room,1,February 2020,Couple, The locality ideal for when you are flying next day rooms were very clean and very comfortable.,9.2,Wonderful,1,comfort
United Kingdom,Standard Room,1,January 2020,Solo traveler, The bed was very comfortable. Can’t get a better location for the airport!,10.0,Exceptional,1,bed
United Kingdom,Standard Room,1,January 2020,Solo traveler, The bed was very comfortable. Can’t get a better location for the airport!,10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,January 2020,Solo traveler, The bed was very comfortable. Can’t get a better location for the airport!,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,January 2020,Couple, So handy for airport with just a walk along skyway to terminals,9.6,Exceptional,1,location
United Kingdom,Standard Room,1,February 2020,Couple," Great location, handy for all the terminals and even the walk to T3 only took 10 mins and 95% under cover",10.0,Exceptional,1,location
United Kingdom,Standard Room,1,January 2020,Group, Comfort & convenience!,10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,January 2020,Couple, Lovely rooms and a nice comfortable bed just what you need to start your holidays. All terminals are literally out of your hotel door,10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,January 2020,Couple, Lovely rooms and a nice comfortable bed just what you need to start your holidays. All terminals are literally out of your hotel door,10.0,Exceptional,1,bed
United Kingdom,Standard Room,1,January 2020,Couple, Lovely rooms and a nice comfortable bed just what you need to start your holidays. All terminals are literally out of your hotel door,10.0,Exceptional,1,location
United Kingdom,Premium Room,1,January 2020,Couple, Convenient for check in next day and good offers on dinner and breakfast,9.0,Comfortable and convenient,1,food/drink
Isle of Man,Standard Room,1,January 2020,Couple, Location great,8.0,Very Good,1,location
United Kingdom,Standard Room,1,February 2020,Solo traveler, Staff so very friendly and helpful.,10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,January 2020,Couple, Love everything about the hotel Staff Rooms Location,10.0,Another great stay,1,staff
United Kingdom,Standard Room,1,January 2020,Couple, Love everything about the hotel Staff Rooms Location,10.0,Another great stay,1,location
United Kingdom,Standard Room,1,January 2020,Couple," The best possible location for an early morning flight, so convenient, fab rooms, lovely bar & restaurant. 
Absolutely excellent!",10.0,Exceptional,1,location
United Kingdom,Standard Room,1,January 2020,Couple," The best possible location for an early morning flight, so convenient, fab rooms, lovely bar & restaurant. 
Absolutely excellent!",10.0,Exceptional,1,restaurant
United Kingdom,Standard Room,1,January 2020,Couple, Location for travelling from the airport,10.0,Brilliant perfect start to our break,1,location
Switzerland,Superior Room with Runway View,1,January 2020,Couple," Location, staff and the room was excellent.",9.0,Wonderful,1,location
Switzerland,Superior Room with Runway View,1,January 2020,Couple," Location, staff and the room was excellent.",9.0,Wonderful,1,staff
United Kingdom,Standard Room,1,January 2020,Solo traveler, Location,9.0,Location great,1,location
Switzerland,Premium Room,1,January 2020,Family, Proximity / walking distance to airport,10.0,Exceptional,1,location
Norway,Standard Room,1,January 2020,Couple, Outstanding location for airport and railway station.  Excellent facilities well maintained and very clean.  We were upgraded to a superior room by a very pleasant member of staff on reception.  All staff were friendly.  I would recommend this hotel for anyone travelling to or from Manchester Airport - arrive early to enjoy the hotel and take stress out of travelling.,10.0,Perfect for positioning for an early flight.,1,location
Norway,Standard Room,1,January 2020,Couple, Outstanding location for airport and railway station.  Excellent facilities well maintained and very clean.  We were upgraded to a superior room by a very pleasant member of staff on reception.  All staff were friendly.  I would recommend this hotel for anyone travelling to or from Manchester Airport - arrive early to enjoy the hotel and take stress out of travelling.,10.0,Perfect for positioning for an early flight.,1,dirty
Norway,Standard Room,1,January 2020,Couple, Outstanding location for airport and railway station.  Excellent facilities well maintained and very clean.  We were upgraded to a superior room by a very pleasant member of staff on reception.  All staff were friendly.  I would recommend this hotel for anyone travelling to or from Manchester Airport - arrive early to enjoy the hotel and take stress out of travelling.,10.0,Perfect for positioning for an early flight.,1,noisiness
