,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities,Predicted
1039,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Solo traveler, Excellent facilities in excellent location,10.0,Exceptional,0,1,location|,1
1040,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, The food was amazing,8.0,Very Good,0,1,drink|food|,1
1041,United Kingdom,Superior Double Room,1  ,September 2020,Couple, Bed was so comfortable,8.0,Very Good,0,1,bed|comfort|,1
1042,United States of America,Studio Triple,2  ,September 2020,Group, Perfect area for a tourist. Amazing price and great atmosphere!,10.0,Amazing and can’t wait to come back and book again!,0,1,location|price|,0
1043,United Kingdom,Superior Double Room,1  ,September 2020,Couple," Perfect location, staff were perfect",10.0,Exceptional,0,1,location|staff|,1
1044,United Kingdom,Studio King (Family),1  ,September 2020,Family, Very good service and clean rooms,10.0,Exceptional,0,1,staff|dirty|,1
1045,United Kingdom,Studio King (Family),2  ,September 2020,Couple, Staff where friendly an helpful the beds where really comfortable we had breakfast bought to us in the room food hot an tasty,10.0,Wkend break,0,1,staff|bed|comfort|food|drink|,1
1046,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Fantastic location, complimentary room upgrade which was lovely. Very friendly staff throughout the hotel and a nice buffet style breakfast! Thanks for a great stay, wouls definitely stay again! :)",10.0,Exceptional,0,1,location|price|staff|food|comfort|,1
1047,United Kingdom,Studio Double Room with Big Ben View,3  ,September 2020,Group," Room had a great view, very clean and comfy. Location is situated well for all the tourist attractions. Breakfast in the restaurant was not great, but we chose to have breakfast in our room on day 2 and 3 which was much much much better.",9.0,One of my favourite hotels in London,0,1,location|dirty|comfort|food|restaurant|,1
1048,United Kingdom,Studio King (Family),2  ,September 2020,Family," Amazing location, on a walking distance to pretty much everything (London Eye, Big Ben, Oxford Street, Hide Park, Soho, and many more)!
The room was great size for a family of 4 and the room rate included convenient breakfast.
There is also a spa and swimming pool, however, due to COVID-19, they were closed!",8.0,Very Good,0,1,location|food|fitness|covid|,1
1049,United Kingdom,One-Bedroom Suite with Big Ben View,2  ,September 2020,Solo traveler," Location, staff, view from room. I had a suite with view of big Ben, houses of Parliament and London Eye. View was great with really big windows to take it all in. Living area of the suite is large which is nice, as some suites in other hotels are almost just a slightly bigger bedroom with a couple of chairs, this felt like a propper suite, which is nice. I'd definitely stay again.",8.0,One bed suite with big Ben view,0,1,location|staff|bathroom|,1
1050,United Kingdom,Studio King (Family),2  ,September 2020,Group," The hotel is amazing, my 5th visit and wouldn’t stay anywhere else when I’m London now",10.0,Exceptional,0,1,,1
1051,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Not only is the location very central, close to both overground and underground transport links and easily walkable to several tourist sites, they thought of everything- literally. You can cast your own Netflix’s / amazon prime, there’s a very easy to use app instead of the remote (remotes are in the room), You get sky tv and the sky movie channels, there is a lounge area in the room, microwave, fridge, ironing board and iron. The bed is very very comfortable and check is 12noon!!! The bar is lovely and the food outstanding - especially the double rack of ribs. The hotel is spotless and they have a great team sanitising everything. All staff are excellent, very friendly, helpful and have the ability to not be “hanging around” but also there the minute you want something! My Husband dropped his knife and had a new one before he’d even retrieved the first!",10.0,Exceptional,0,1,location|tv|wifi|bed|comfort|drink|restaurant|food|staff|,1
1052,United Kingdom,Superior Double Room,1  ,September 2020,Couple," Even with all current restrictions the staff couldn't do enough to make our stay more comfortable, lovely room spotlessly clean paired with the perfect location",9.0,Top stay,0,1,staff|comfort|dirty|location|,1
1053,United Kingdom,Superior Twin Room with Internal View,4  ,August 2020,Solo traveler, See other reviews.,10.0,"Before other events, I fell in love with Park Plaza! It is such a wonderful establishment, the attention to decoration a",0,1,,1
1054,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Solo traveler, See other reviews,7.0,"During this period of my stay, I was victim to a hate crime; the hotel manager was not kind or helpful.",0,1,,1
1055,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Solo traveler," I love this hotel, I would stay continually; other than the judgment by management, it was perfect, and gave me a great deal of relief from having a hard time.",7.0,"I had booked to stay several times, and it was assumed I am homeless. I have been a victim of fraud, and the manager (Sa",0,1,,1
1056,United Kingdom,Studio Double Room with Big Ben View,2  ,September 2020,Group," I loved on arrival how the car was given a good location to park and accommodate our needs as we were very particular about our car and the staff were very friendly and lovely. The doormen were always lovely and welcoming and the staff at reception. Good humour which is nice customer service it was our first time here and would definitely come again. Location is bang on and easy to access.
We booked the studio suite with the view of Big Ben and it was lovely I also loved how we had sky movies!!! I wish we booked longer.",10.0,Amazing Hotel,0,1,parking|location|staff|,1
1057,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Family, Location was superb,9.0,Loved the hotel and location and will return,0,1,location|,1
1058,United Kingdom,Superior Double Room with Internal View,1  ,August 2020,Couple, Very clean rooms,10.0,Exceptional,0,1,dirty|,1
1059,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Value for money
Close to Westminster 
Quiet",9.0,Affordable professional clean,0,1,price|noisiness|,1
1060,United Kingdom,One-Bedroom Family Suite,2  ,September 2020,Family, Amazing hotel. Great location. I recommend an upgrade to a suite if you have a young family. Good breakfast. Very clean.,10.0,Great stay,0,1,location|food|dirty|,1
1061,United Kingdom,Studio King (Family),2  ,August 2020,Couple, Everything else was 5 star. Location was incredible . Breakfast was ok . We extended our stay for 3 more days just becauze of hotel. If you r going to visit london this hotel is perfect.,10.0,Exceptional,0,1,location|food|,1
1062,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Couple, Location and cleanliness,7.0,Good,0,1,location|dirty|,1
1063,United Kingdom,Studio King (Family),1  ,August 2020,Family, Location,8.8,Excellent,0,1,location|,1
1064,Russia,Superior Double Room with Internal View,2  ,September 2020,Couple, The location was amazing and everything was beautiful!,8.0,Lovely hotel in the centre of London,0,1,location|,1
1065,United Kingdom,Studio King (Family),2  ,September 2020,Couple, The french gentleman who checked us in.,10.0,A delightful experience on the Thames!,0,1,,0
1066,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple," We had a room with a London eye view which was really nice! The start was comfortable and easy to get about! There was a fight in the room next door so was quite noisy, and the breakfast was poor! I would however stay again",8.0,Great stay! Amazing views,0,1,location|comfort|noisiness|food|,1
1067,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Clean, comfortable and all round great. Excellent rules in place regarding COVID-19 too.",10.0,Exceptional,0,1,dirty|comfort|location|covid|,1
1068,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Group, Amazing location & excellent room service!,7.0,Amazing location,0,1,location|staff|,0
1069,United Kingdom,Studio Double Room with Big Ben View,1  ,July 2020,Couple," Chose this hotel for the location. Did not disappoint . Very clean, safe and secure hotel (security guard as soon as you can walk in before allowed through to the check in reception) although our room was not ready, they gave me a free upgrade with magnificent views of the London Eye! 
Would definitely stay here again",10.0,"Fabulous hotel, fabulous location, fabulous value for money",0,1,location|dirty|staff|,1
1070,United Kingdom,Superior Double Room with Internal View,2  ,August 2020,Couple," The cleanliness was great, the food was very nice and the bar had a great selection of drinks",8.0,Relaxing,0,1,dirty|drink|food|restaurant|,1
1071,United Kingdom,Studio King (Family),3  ,August 2020,Family," My family and I enjoyed the stay very much.
The breakfast was good . Most the staff were friendly and helpful.
The location was great",9.0,Me and my family enjoyed our long  weekend very much,0,1,food|staff|location|,0
1072,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple, The rooms where clean and sanitised.,10.0,If you stay. Don’t choose the London eye view room as you cannot see it.,0,1,dirty|,1
1073,United Kingdom,Studio King (Family),2  ,September 2020,Family," The hotel was nice and clean, staff were friendly, room was amazing and clean and could not fault it, really good value for money, great breakfast",9.0,Amazing hotel,0,1,dirty|staff|price|food|,1
1074,Singapore,Superior Double Room with Internal View,1  ,August 2020,Family," The hotel is perfectly located for Waterloo, the South bank and central London sights.  The rooms were modern and very clean and comfortable.  I would definitely recommend this hotel to friends and family.",8.0,Excellent night away with the family.,0,1,location|comfort|dirty|,1
1075,United Kingdom,Superior Twin Room with Internal View,1  ,August 2020,Family, Very good breakfast and is close proximity to lots of landmarks,9.0,Had a great time walking to many places in London. Spent a comfortable night at this hotel.,0,1,food|location|,1
1076,United States of America,Superior Double Room with Internal View,2  ,August 2020,Couple," Alberto upgraded our room for our anniversary and we had a lovely view of the Shard. Also, Ms. Mendez printed our Thames cruise tickets which was very helpful.",8.0,Anniversary Trip,0,1,location|staff|,1
1077,United Kingdom,Studio King (Family),1  ,August 2020,Family, Very friendly and helpful staff. Made our stay very welcoming.,10.0,Exceptional,0,1,staff|,1
1078,United Kingdom,Studio King (Family),1  ,September 2020,Family," The location is excellent, really easy to get to places with nice facilities. The rooms were excellent, really comfortable beds and I slept really well.  The staff were really friendly and we used room service which was really quick. The breakfast in the hotel was OK but nothing special, bog standard. Overall I was quite satisfied with my stay there.",8.0,"Really pleasant, I would definitely stay again.",0,1,location|comfort|bed|staff|food|,1
